item,itemLabel,position,positionLabel,start,psid
Q10969775,Mahindananda Aluthgamage,Q107612145,Minister of Agriculture,2020-08-12,Q10969775-CA195E4E-69EA-4863-82CC-955FD5705B67
Q11057149,Bandula Gunawardane,Q107612201,Minister of Trade,2020-08-12,Q11057149-D611AAB9-A7A4-4798-AC5A-A02D42091330
Q1538702,Gotabaya Rajapaksa,Q107970219,Minister of Technology,2020-11-26,Q1538702-611E8BCB-7E90-44F9-9228-43CBCB26973B
Q1538702,Gotabaya Rajapaksa,Q16056689,Minister of Defence,2020-11-26,Q1538702-2AC80F55-8CAF-4011-9B17-B23F1ACD0392
Q1538702,Gotabaya Rajapaksa,Q2914380,President of Sri Lanka,2019-11-18,Q1538702-88aa1315-48ef-98e0-fc27-0ac622736673
Q16151492,Sarath Weerasekara,Q107612070,Minister of Public Security,2020-08-12,Q16151492-727B715F-1C36-4CCC-BF85-EE379F207BF0
Q16185625,Janaka Bandara Tennakoon,Q107612173,"Minister of Public Services, Provincial Councils & Local Government",2020-08-12,Q16185625-3E6A62C4-B5B5-4AC2-9257-B87E0D835574
Q1848979,Namal Rajapaksa,Q107611999,Minister of Youth and Sports,2020-08-12,Q1848979-BF2749FE-E93A-4FF3-8D45-8C24A91283F6
Q1848979,Namal Rajapaksa,Q108132925,Minister of Development Co-ordination and Monitoring,2021-08-16,Q1848979-E87739E3-01DC-443E-9A9A-8638F06526BF
Q259229,C. B. Rathnayake,Q107612192,Minister of Wildlife & Forest Conservation,2020-08-12,Q259229-96400FE8-7194-47C5-AC25-BDCF63892FF4
Q3179975,Basil Rajapaksa,Q6866137,Minister of Finance of Sri Lanka,2020-08-12,Q3179975-A2446363-DA5C-4BC2-88C5-4869E02C3A76
Q3529190,Chamal Rajapaksa,Q107612188,Minister of Irrigation,2020-08-12,Q3529190-507EB5C3-C42B-4649-A5F8-F53AE918C728
Q3529279,Nimal Siripala de Silva,Q107612143,Minister of Labour,2020-08-12,Q3529279-9CE5C7E2-2354-492E-B2B6-3945485B7709
Q3536605,Douglas Devananda,Q107612184,Minister of Fisheries,2020-08-12,Q3536605-7ACB0202-65F2-4D64-B656-DA27247D8C58
Q469019,Wimal Weerawansa,Q107612053,Minister of Industries,2020-08-12,Q469019-7CB49307-935F-497E-8DF3-E864F8747C16
Q5278077,Dinesh Gunawardena,Q16056497,Minister of Education,2021-08-16,Q5278077-36BAB425-29C3-48CA-B62F-1F62020C57FC
Q5313444,Dullas Alahapperuma,Q107612163,Minister of Mass Media,2021-08-16,Q5313444-0F1CEBFF-9ECE-4524-A145-329A33F2A938
Q5512329,G. L. Peiris,Q4294928,Minister of Foreign Affairs of Sri Lanka,2021-08-16,Q5512329-23A9052B-0DFB-420F-BE9E-1238ECB37C39
Q5520215,Gamini Lokuge,Q107612182,Minister of Power,2021-08-16,Q5520215-67865345-D123-492C-8425-A0B47689DD24
Q6268633,Johnston Fernando,Q107612169,Minister of Highways,2020-08-12,Q6268633-095FFC86-42D8-47A0-8DB6-CDDECDE5FFAA
Q6383477,Keheliya Rambukwella,Q107612203,Minister of Health,2021-08-16,Q6383477-8E0C5FCC-2538-4944-AB28-E39C5C2EF6CB
Q6734019,Mahinda Amaraweera,Q107612159,Minister of Environment,2020-08-12,Q6734019-AE8B0F8D-E810-48ED-BF9B-9023DF860052
Q7155896,Pavithra Devi Wanniarachchi,Q29057378,Minister of Transport,2021-07-22,Q7155896-D53685E3-47F9-4CAE-9D2B-C0C0942BAD9D
Q7238464,Prasanna Ranatunga,Q107612089,Minister of Tourism,2020-08-12,Q7238464-2B56AD3A-55A6-46AD-92DF-A881600DA26E
Q7289433,Ramesh Pathirana,Q107612083,Minister of Plantation,2020-08-12,Q7289433-BD0F96E4-A625-4D11-934F-B00099B91788
Q7359782,Rohitha Abeygunawardena,Q107612079,Minister of Ports & Shipping,2020-08-12,Q7359782-16194978-7A00-4250-9110-949AD0CF216F
Q7387652,S. M. Chandrasena,Q107612072,Minister of Lands,2020-08-12,Q7387652-3FD8DEAE-8C07-4546-B1F6-A0BD4A6700CA
Q7876981,Udaya Gammanpila,Q107612065,Minister of Energy,2020-08-12,Q7876981-6BB66DDE-0BA6-4DC5-8B3A-80E25FC62AF9
Q7917018,Vasudeva Nanayakkara,Q107612059,Minister of Water Supply,2020-08-12,Q7917018-DF318AC3-E093-470E-BD97-3690CE8A381C
Q98293656,Ali Sabry,Q16056498,Minister of Justice,2020-08-12,Q98293656-277CA62A-AE78-4E36-94DC-868E2E57FDF2
Q57338,Mahinda Rajapaksa,Q107612151,"Minister of Buddhasasana, Religious & Cultural Affairs",2020-08-12,Q57338-620622AC-7F5E-49E0-A5BC-E513A403AAD4
Q57338,Mahinda Rajapaksa,Q107612154,Minister of Urban Development & Housing,2020-08-12,Q57338-28BB17A5-FE23-431B-B745-DF6D6089E103
Q57338,Mahinda Rajapaksa,Q107612156,Minister of Economic Policies & Plan Implementation,2020-08-12,Q57338-2D4D9A6B-33F9-47E7-9256-5AD00DEA07B4
Q57338,Mahinda Rajapaksa,Q1758894,Prime Minister of Sri Lanka,2019-11-21,Q57338-293d93af-48cb-052e-eeb0-f9896bfdac3f
